id,title,verdict,field_with_diff,dataset_value,source_value,confidence_score,notes
business_06203,Ludwig Cohn & Lewent,MATCH,(all),,,1.0,exact
business_06204,Ludwig Cohn Leihhaus,MATCH,(all),,,1.0,exact
business_06205,Ludwig Daniel,MATCH,(all),,,1.0,exact
business_06206,Ludwig Dreyfuß & Co,MATCH,(all),,,1.0,exact
business_06207,Ludwig Döblin,MATCH,(all),,,1.0,exact
business_06208,Ludwig Elsner Nachf. GmbH,MATCH,(all),,,1.0,exact
business_06209,Ludwig Epstein,MATCH,(all),,,1.0,exact
business_06210,Ludwig Flach,MATCH,(all),,,1.0,exact
business_06211,Ludwig Grünthal,MATCH,(all),,,1.0,exact
business_06212,Ludwig Gundermann,MATCH,(all),,,1.0,exact
business_06213,Ludwig Gutkind,MATCH,(all),,,1.0,exact
business_06214,Ludwig Hartheimer,MATCH,(all),,,1.0,exact
business_06215,Ludwig Hartwig & Söhne,MATCH,(all),,,1.0,exact
business_06216,Ludwig Heilborn,MATCH,(all),,,1.0,exact
business_06217,Ludwig Hirschberg,MATCH,(all),,,1.0,exact
business_06218,Ludwig Hollerbusch,MATCH,(all),,,1.0,exact
business_06219,Ludwig Israelski,FIELD_DIFF,original_address,"Jägerstr. 62, Berlin","Jägerstr. 62a, Berlin",0.65,address_differs
business_06220,Ludwig Italiener,MATCH,(all),,,1.0,exact
business_06221,Ludwig Kadisch,MATCH,(all),,,1.0,exact
business_06222,Ludwig Katzenellenbogen GmbH,MATCH,(all),,,1.0,exact
business_06223,Ludwig Klinger Bank-Kommissionsgeschäft,MATCH,(all),,,1.0,exact
business_06224,Ludwig Konski Nachfolger Ignatz Bloch,MATCH,(all),,,1.0,exact
business_06225,Ludwig Kroh,MATCH,(all),,,1.0,exact
business_06226,Ludwig Lesser AG,MATCH,(all),,,1.0,exact
business_06227,"Ludwig Lesser GmbH, Jugendliche Kleider",MATCH,(all),,,1.0,exact
business_06228,Ludwig Levy,MATCH,(all),,,1.0,exact
business_06229,Ludwig Levy GmbH,MATCH,(all),,,1.0,exact
business_06230,Ludwig Lichtenstädter,MATCH,(all),,,1.0,exact
business_06231,Ludwig Neumann & Co,MATCH,(all),,,1.0,exact
business_06232,Ludwig Orenstein,MATCH,(all),,,1.0,exact
business_06233,Ludwig Pietrkowski,MATCH,(all),,,1.0,exact
business_06234,Ludwig R. Simon,MATCH,(all),,,1.0,exact
business_06235,Ludwig Reichmann,MATCH,(all),,,1.0,exact
business_06236,Ludwig Rieß,MATCH,(all),,,1.0,exact
business_06237,Ludwig Rosenblatt,FIELD_DIFF,original_address,"Platz 5, Berlin","Eyke-von-Repkow-Platz 5, Berlin",0.65,address_differs
business_06238,Ludwig Rosenstock Metalle,MATCH,(all),,,1.0,exact
business_06239,Ludwig Rothschild,MATCH,(all),,,1.0,exact
business_06240,Ludwig Rügheimer,MATCH,(all),,,1.0,exact
business_06241,Ludwig Sabat,MATCH,(all),,,1.0,exact
business_06242,Ludwig Sager,FIELD_DIFF,original_address,"Leegestr. 10/12, Berlin","Große Leegestr. 10/12, Berlin",0.65,address_differs
business_06243,Ludwig Sallmayer,MATCH,(all),,,1.0,exact
business_06244,Ludwig Salomon,MATCH,(all),,,1.0,exact
business_06245,Ludwig Schaefer,MATCH,(all),,,1.0,exact
business_06246,Ludwig Scherk,MATCH,(all),,,1.0,exact
business_06247,Ludwig Schönfeld,MATCH,(all),,,1.0,exact
business_06248,Ludwig Schück & Hedwig Schück,MATCH,(all),,,1.0,exact
business_06249,Ludwig Simon,FIELD_DIFF,original_address,"Friedrichstr. 85, Berlin","Friedrichstr. 85a, Berlin",0.65,address_differs
business_06250,Ludwig Sommerfeld,MATCH,(all),,,1.0,exact
business_06251,Ludwig Loewenberg & Co,MATCH,(all),,,1.0,exact
business_06252,Ludwig Manasse,MATCH,(all),,,1.0,exact
business_06253,Ludwig Mayer,MATCH,(all),,,1.0,exact
business_06254,Ludwig Meyer,MATCH,(all),,,1.0,exact
business_06255,Ludwig Meyersohn,MATCH,(all),,,1.0,exact
business_06256,Ludwig Misch,MATCH,(all),,,1.0,exact
business_06257,Ludwig Moser,MATCH,(all),,,1.0,exact
business_06258,Ludwig Nehab,MATCH,(all),,,1.0,exact
business_06259,Ludwig Neulaender,MATCH,(all),,,1.0,exact
business_06260,Ludwig Neumann,MATCH,(all),,,1.0,exact
business_06261,Ludwig Wiener,MATCH,(all),,,1.0,exact
business_06262,Ludwig Wolken,MATCH,(all),,,1.0,exact
business_06263,"Lueck, Georg",MATCH,(all),,,1.0,exact
business_06264,Luise Bamberger,MATCH,(all),,,1.0,exact
business_06265,Luise Köhler,FIELD_DIFF,original_address,"Präsidentenstr. 4, Berlin","Kleine Präsidentenstr. 4, Berlin",0.65,address_differs
business_06266,Luisen Drogerie F. W. Sehrndt Nachf. Inh. Ludwig Begach,MATCH,(all),,,1.0,exact
business_06267,Luisen-Apotheke H. Brandes,MATCH,(all),,,1.0,exact
business_06268,Luisenstädtische Apotheke Artur Tichauer,MATCH,(all),,,1.0,exact
business_06269,Luitpold Landmann,MATCH,(all),,,1.0,exact
business_06270,Lukawäsche Heinz Goldschmidt,MATCH,(all),,,1.0,exact
business_06271,Lumen Grundstücks-GmbH,MATCH,(all),,,1.0,exact
business_06272,Lumpenkeller,MATCH,(all),,,1.0,exact
business_06273,Luna Lichtspiele Schöneberg GmbH,MATCH,(all),,,1.0,exact
business_06274,Luna Lichtspieltheater-Vertriebsgesellschaft mbH,FIELD_DIFF,original_address,"e Frankfurter Str. 121, Berlin","Große Frankfurter Str. 121, Berlin",0.65,address_differs
business_06275,Luna Park Grundstücks-AG,MATCH,(all),,,1.0,exact
business_06276,Lunaterrassen Betriebsgesellschaft mbH,MATCH,(all),,,1.0,exact
business_06277,Lunda Metallgesellschaft mbH,MATCH,(all),,,1.0,exact
business_06278,Lupu Solomon,MATCH,(all),,,1.0,exact
business_06279,"Lustig, Ottilie",MATCH,(all),,,1.0,exact
business_06280,Lustrol Fabrikation chem. Techn. Produkte Sigismund Hochhaus,MATCH,(all),,,1.0,exact
business_06281,Ludwig Sonnenfeld & Co,MATCH,(all),,,1.0,exact
business_06282,Ludwig Springer,MATCH,(all),,,1.0,exact
business_06283,Ludwig Stargardt,MATCH,(all),,,1.0,exact
business_06284,Ludwig Stein,MATCH,(all),,,1.0,exact
business_06285,Ludwig Steinmetz,MATCH,(all),,,1.0,exact
business_06286,Ludwig Stettenheimer,MATCH,(all),,,1.0,exact
business_06287,Ludwig Wedell,MATCH,(all),,,1.0,exact
business_06288,Ludwig Weiß Lederartikel,MATCH,(all),,,1.0,exact
business_06289,Ludwig Weißblatt,MATCH,(all),,,1.0,exact
business_06290,Ludwig Weyl,MATCH,(all),,,1.0,exact
business_06291,Lux & Co,MATCH,(all),,,1.0,exact
business_06292,Luxor-Fabriken Otto Rechnitz,MATCH,(all),,,1.0,exact
business_06293,Lydia Hahlo,MATCH,(all),,,1.0,exact
business_06294,Lysa Textilwaren GmbH,MATCH,(all),,,1.0,exact
business_06295,Löbel Wagner Getreide- Saaten- und Bankgeschäft,MATCH,(all),,,1.0,exact
business_06296,Löffl & Freter,MATCH,(all),,,1.0,exact
business_06297,Löffler's Pelzhaus Israel Löffler,MATCH,(all),,,1.0,exact
business_06298,"Lövin, Erna geb. Koslowski",MATCH,(all),,,1.0,exact
business_06299,Löwen-Apotheke Georg Heering,FIELD_DIFF,original_address,"( Trade ) Eingetragen im Handelsregister/ Gründung 1931 Besitzübernahme 1936 Keine Angabe , Berlin","Keine Angabe , Berlin",0.65,address_differs
business_06300,Löwenbrauerei - Böhmisches Brauhaus AG,MATCH,(all),,,1.0,exact
business_06301,M. & L. Grodzinski,FIELD_DIFF,original_address,"Königstr. 61/62, Berlin","Neue Königstr. 61/62, Berlin",0.65,address_differs
business_06302,M. & L. Hausen,MATCH,(all),,,1.0,exact
business_06303,M. & M. Alexander,MATCH,(all),,,1.0,exact
business_06304,M. Alter & Co,MATCH,(all),,,1.0,exact
business_06305,M. Apt,MATCH,(all),,,1.0,exact
business_06306,M. Aronheim & Co,MATCH,(all),,,1.0,exact
business_06307,M. Baum & Co,MATCH,(all),,,1.0,exact
business_06308,M. Biermann,MATCH,(all),,,1.0,exact
business_06309,M. Birnhack & N. Weichselbaum,MATCH,(all),,,1.0,exact
business_06310,M. Boguslawski,MATCH,(all),,,1.0,exact
business_06311,Löwenstein & Koppel,FIELD_DIFF,original_address,"Jakobstr. 133, Berlin","Alte Jakobstr. 133, Berlin",0.65,address_differs
business_06312,Löwenthal & Friedländer,MATCH,(all),,,1.0,exact
business_06313,Löwenthal & Kugelmann,MATCH,(all),,,1.0,exact
business_06314,Löwenthal & Stenger,MATCH,(all),,,1.0,exact
business_06315,Lützow-Apotheke Dr. Albert Lewy,MATCH,(all),,,1.0,exact
business_06316,M. & A. Hahn,MATCH,(all),,,1.0,exact
business_06317,M. & A. Holländer,MATCH,(all),,,1.0,exact
business_06318,M. & A. Mendelsohn,MATCH,(all),,,1.0,exact
business_06319,M. & E. Sommerfeld Tuchengrosgeschäft,FIELD_DIFF,original_address,"Königstr. 16, Berlin","Neue Königstr. 16, Berlin",0.65,address_differs
business_06320,M. & E. Staub,MATCH,(all),,,1.0,exact
business_06321,M. Bratt & Co,MATCH,(all),,,1.0,exact
business_06322,M. Brilles,MATCH,(all),,,1.0,exact
business_06323,M. Chanachowitz,MATCH,(all),,,1.0,exact
business_06324,M. Conitzer & Söhne,MATCH,(all),,,1.0,exact
business_06325,M. Cramer & Cie Agentur & Maklergeschäft,MATCH,(all),,,1.0,exact
business_06326,M. Deutsch & Co,MATCH,(all),,,1.0,exact
business_06327,M. E. G. Maschinenfabrik Erich Gimpel,MATCH,(all),,,1.0,exact
business_06328,M. Eisemann & Co,MATCH,(all),,,1.0,exact
business_06329,M. Fiedier,MATCH,(all),,,1.0,exact
business_06330,M. Forell & Co,MATCH,(all),,,1.0,exact
business_06331,M. Friedländer & Co,MATCH,(all),,,1.0,exact
business_06332,M. G. Posner,FIELD_DIFF,original_address,"Friedrichstr. 9/10, Berlin","Neue Friedrichstr. 9/10, Berlin",0.65,address_differs
business_06333,M. Geißenberger & Söhne,MATCH,(all),,,1.0,exact
business_06334,M. Gersten & Schiff,MATCH,(all),,,1.0,exact
business_06335,M. Goldhirsch,MATCH,(all),,,1.0,exact
business_06336,M. Goldstein u. Co GmbH,MATCH,(all),,,1.0,exact
business_06337,M. Gonzer,MATCH,(all),,,1.0,exact
business_06338,M. Gronich,MATCH,(all),,,1.0,exact
business_06339,M. Grund,MATCH,(all),,,1.0,exact
business_06340,M. Grünberg Nachf. - Schoeneberg Inh. Hugo Cohn,MATCH,(all),,,1.0,exact
business_06341,M. Holzer,MATCH,(all),,,1.0,exact
business_06342,M. Horowitz & M. Silbiger,MATCH,(all),,,1.0,exact
business_06343,M. J. Bodenstein GmbH,MATCH,(all),,,1.0,exact
business_06344,M. J. Teich,MATCH,(all),,,1.0,exact
business_06345,M. Juda & Co GmbH,MATCH,(all),,,1.0,exact
business_06346,M. K. Sternberg Spandau. Seit 1841 das Haus der guten Qualitäten,MATCH,(all),,,1.0,exact
business_06347,M. Kahnemann jr.,MATCH,(all),,,1.0,exact
business_06348,M. Kamermann & Co,MATCH,(all),,,1.0,exact
business_06349,M. Kaphan & Co Holzvermittlungs-GmbH,MATCH,(all),,,1.0,exact
business_06350,M. Kempinski & Co,MATCH,(all),,,1.0,exact
business_06351,M. Grünfeld & Co,MATCH,(all),,,1.0,exact
business_06352,M. Gärtner,MATCH,(all),,,1.0,exact
business_06353,M. H. Nasch,MATCH,(all),,,1.0,exact
business_06354,M. Hamburger,MATCH,(all),,,1.0,exact
business_06355,M. Hannes-Selmar Cohn GmbH,FIELD_DIFF,original_address,"Friedrichstr. 38/40, Berlin","Neue Friedrichstr. 38/40, Berlin",0.65,address_differs
business_06356,M. Hartenheim Nachf. Inh. Max Meyer,MATCH,(all),,,1.0,exact
business_06357,"M. Hartlieb, Sachverständiger",MATCH,(all),,,1.0,exact
business_06358,M. Heydemann,MATCH,(all),,,1.0,exact
business_06359,M. Hiller Nachf. AG,MATCH,(all),,,1.0,exact
business_06360,M. Hochmann,MATCH,(all),,,1.0,exact
business_06361,"M. Kempinski & Co, Kempinski-Kaffee",MATCH,(all),,,1.0,exact
business_06362,M. Kimmelstiel & Co,MATCH,(all),,,1.0,exact
business_06363,M. Koppel,MATCH,(all),,,1.0,exact
business_06364,M. Krayn,MATCH,(all),,,1.0,exact
business_06365,M. Kurz & Söhne Wäscheversand,MATCH,(all),,,1.0,exact
business_06366,M. Laser,MATCH,(all),,,1.0,exact
business_06367,"M. Laser, Splitter Tilsit Zweigniederlassung Berlin",MATCH,(all),,,1.0,exact
business_06368,M. Leibholz,MATCH,(all),,,1.0,exact
business_06369,M. Leon Rubinstein,MATCH,(all),,,1.0,exact
business_06370,M. Lerner & Co,MATCH,(all),,,1.0,exact
business_06371,M. Loewy Wäscheverleih-Gesellschaft,MATCH,(all),,,1.0,exact
business_06372,M. Lövinsohn,MATCH,(all),,,1.0,exact
business_06373,M. Mayer & Wolf,MATCH,(all),,,1.0,exact
business_06374,M. Megiermann,MATCH,(all),,,1.0,exact
business_06375,M. Meyerhof,MATCH,(all),,,1.0,exact
business_06376,M. Michaelis & Co,MATCH,(all),,,1.0,exact
business_06377,M. Moldawsky & Co Landesprodukte & Mühlenfabrikate,MATCH,(all),,,1.0,exact
business_06378,M. Murawin (Michael Murawin),MATCH,(all),,,1.0,exact
business_06379,M. N. Nasch GmbH,MATCH,(all),,,1.0,exact
business_06380,M. Nawratzki Söhne,MATCH,(all),,,1.0,exact
business_06381,M. Lewin Mützenfabrik,MATCH,(all),,,1.0,exact
business_06382,M. Lewinski & Co,MATCH,(all),,,1.0,exact
business_06383,M. Leßmann,MATCH,(all),,,1.0,exact
business_06384,M. Lichtenstein Nchf. D. Cohn,FIELD_DIFF,original_address,"( Trade ) Eingetragen im Handelsregister/ Gründung 1931 Erloschen 1938 Grünstr. , Berlin","Grünstr. , Berlin",0.65,address_differs
business_06385,M. Liebshardt & Co E. Saemann,MATCH,(all),,,1.0,exact
business_06386,M. Liemann & Co,MATCH,(all),,,1.0,exact_ambiguous_2
business_06387,M. Liemann & Co,FIELD_DIFF,original_address,"Müllerstr. 12, Berlin","Alexandrinenstr. 11, Berlin",0.65,address_differs
business_06387,M. Liemann & Co,FIELD_DIFF,startDate,1920,1933,0.6,founding year mismatch
business_06387,M. Liemann & Co,FIELD_DIFF,endDate,1933,1940,0.6,closing/takeover year mismatch
business_06388,M. Liemann & Co Zigaretten-Vertrieb GmbH,FIELD_DIFF,original_address,"Müllerstr. 12, Berlin","Müllerstr. 12c, Berlin",0.65,address_differs
business_06389,M. Lissauer & Cie ZN Berlin,MATCH,(all),,,1.0,exact
business_06390,M. Loewenstern,MATCH,(all),,,1.0,exact
business_06391,M. Sondheimer,MATCH,(all),,,1.0,exact
business_06392,M. Sonnenblick & Sohn,MATCH,(all),,,1.0,exact
business_06393,M. Sperling,MATCH,(all),,,1.0,exact
business_06394,M. Sperling Getreide-AG,MATCH,(all),,,1.0,exact
business_06395,M. Straus & Co,MATCH,(all),,,1.0,exact
business_06396,M. Strauss,MATCH,(all),,,1.0,exact
business_06397,M. Taussig & Co,MATCH,(all),,,1.0,exact
business_06398,M. Wainstock & S. Arendt,MATCH,(all),,,1.0,exact
business_06399,M. Waldberg,MATCH,(all),,,1.0,exact
business_06400,M. Wilde,FIELD_DIFF,original_address,"Friedrichstr. 79, Berlin","Neue Friedrichstr. 79a, Berlin",0.65,address_differs
business_06401,M. Ruben & Benedik,MATCH,(all),,,1.0,exact
business_06402,M. Rudnik GmbH,FIELD_DIFF,original_address,"Friedrichstr. 77, Berlin","Neue Friedrichstr. 77, Berlin",0.65,address_differs
business_06403,M. Schauer,MATCH,(all),,,1.0,exact
business_06404,M. Schlanger & Co Pelzkürschnerei und Pelzversand,FIELD_DIFF,original_address,"Paul-Singer-Str. 17, Berlin","Paul-Singer-Str. (Grüner Weg - Brauner Weg) 17, Berlin",0.65,address_differs
business_06405,M. Schmoller & Fabian,MATCH,(all),,,1.0,exact
business_06406,M. Schopflocher & Söhne,MATCH,(all),,,1.0,exact
business_06407,M. Schott & Co,MATCH,(all),,,1.0,exact
business_06408,M. Seefeld & Co,MATCH,(all),,,1.0,exact
business_06409,M. Siegfried Weishaus,MATCH,(all),,,1.0,exact
business_06410,M. Silberblatt,MATCH,(all),,,1.0,exact
business_06411,M. Neufeld & Co,MATCH,(all),,,1.0,exact
business_06412,M. Neutuch,MATCH,(all),,,1.0,exact
business_06413,M. Oberzimmer,MATCH,(all),,,1.0,exact
business_06414,M. Oppenheim & Co,MATCH,(all),,,1.0,exact
business_06415,M. Pauly,MATCH,(all),,,1.0,exact
business_06416,M. Pech GmbH für sanitären Bedarf und Hygiene,MATCH,(all),,,1.0,exact
business_06417,M. Ponikowsky & Co,MATCH,(all),,,1.0,exact
business_06418,M. Poppelauer,FIELD_DIFF,original_address,"Friedrichstr. 59, Berlin","Neue Friedrichstr. 59, Berlin",0.65,address_differs
business_06419,M. Reich,MATCH,(all),,,1.0,exact
business_06420,M. Rosenthal Moderne Drucksachen,MATCH,(all),,,1.0,exact
business_06421,Maiyor Frye,MATCH,(all),,,1.0,exact
business_06422,Majestic Film GmbH,MATCH,(all),,,1.0,exact
business_06423,Majnzer,MATCH,(all),,,1.0,exact
business_06424,Makkabiah Transport-GmbH,MATCH,(all),,,1.0,exact
business_06425,Mal-Kah Zigarettenfabrik AG,MATCH,(all),,,1.0,exact
business_06426,Malerei Spiegel,MATCH,(all),,,1.0,exact
business_06427,Malik Verlag AG,MATCH,(all),,,1.0,exact
business_06428,Malzbierbrauerei Groterjan & Co AG,MATCH,(all),,,1.0,exact
business_06429,Malzfabrik Spandau GmbH,MATCH,(all),,,1.0,exact
business_06430,Mamlok & Söhne Wein und Spirituosen AG,MATCH,(all),,,1.0,exact
business_06431,Machol & Lewin,FIELD_DIFF,original_address,"Friedrichstr. 37, Berlin","Neue Friedrichstr. 37, Berlin",0.65,address_differs
business_06432,Maendl & Co,MATCH,(all),,,1.0,exact
business_06433,Maertin,MATCH,(all),,,1.0,exact
business_06434,Magazin Fortuna Herbert Lewy,MATCH,(all),,,1.0,exact
business_06435,Magnus Fraenkel,MATCH,(all),,,1.0,exact
business_06436,Magnus Goldschmidt,MATCH,(all),,,1.0,exact
business_06437,Magnus Marcus,MATCH,(all),,,1.0,exact
business_06438,Magnus Nachum,MATCH,(all),,,1.0,exact
business_06439,"Magnus, Benjamin David",MATCH,(all),,,1.0,exact
business_06440,Maier Margulies,MATCH,(all),,,1.0,exact
business_06441,M. Wolfsky & Co,MATCH,(all),,,1.0,exact
business_06442,M. Wollner´s Möbeltischlerei Nachf.,MATCH,(all),,,1.0,exact
business_06443,M. Wosner,MATCH,(all),,,1.0,exact
business_06444,M. Wurzel & Sohn Mützenfabrikation,MATCH,(all),,,1.0,exact
business_06445,M. Zachart,MATCH,(all),,,1.0,exact
business_06446,M. Zellermayer GmbH,MATCH,(all),,,1.0,exact
business_06447,M. Zmigrod,MATCH,(all),,,1.0,exact
business_06448,Ma(x) Karo Rohstoffe für die Papier-Industrie,MATCH,(all),,,1.0,exact
business_06449,Maaß & Röhmann,MATCH,(all),,,1.0,exact
business_06450,Macco-Wäscheversandhaus Schlüsselberg & Stub,MATCH,(all),,,1.0,exact
business_06451,Mannheim & Wolff,MATCH,(all),,,1.0,exact
business_06452,"Mannheimer, Albert",MATCH,(all),,,1.0,exact
business_06453,Manole Rosenberg,MATCH,(all),,,1.0,exact
business_06454,Manoli AG,MATCH,(all),,,1.0,exact
business_06455,Marcel Steinbach,MATCH,(all),,,1.0,exact
business_06456,Marcus & Nathansen,MATCH,(all),,,1.0,exact
business_06457,Marcus & Rosenberg,MATCH,(all),,,1.0,exact
business_06458,Marcus & Volkmar,FIELD_DIFF,original_address,"( Trade ) Eingetragen im Handelsregister/ Gründung 1900 Erloschen 1937 Am Weidendamm 1a, Berlin","Am Weidendamm 1a, Berlin",0.65,address_differs
business_06459,Marcus Fleischmann,MATCH,(all),,,1.0,exact
business_06460,Marcus Frankenstein,MATCH,(all),,,1.0,exact
business_06461,"Mamlok, Messow & Hirschfeldt",MATCH,(all),,,1.0,exact
business_06462,"Mamlok, Messow & Hirschfeldt, Furniermesserei, GmbH",MATCH,(all),,,1.0,exact
business_06463,Mamroth & Brodda,MATCH,(all),,,1.0,exact
business_06464,Manasse Hanfling gen. Burta,MATCH,(all),,,1.0,exact
business_06465,"Mandl, Leopold",MATCH,(all),,,1.0,exact
business_06466,Manes & Co GmbH,MATCH,(all),,,1.0,exact
business_06467,Manfred Gruber,MATCH,(all),,,1.0,exact
business_06468,Manfred Leopold,MATCH,(all),,,1.0,exact
business_06469,Manfred Schall,MATCH,(all),,,1.0,exact
business_06470,Mann & Scheidemann,FIELD_DIFF,original_address,"Linienstr. 3, Berlin","Linienstr. 3a, Berlin",0.65,address_differs
business_06471,Marcus Israel Söhne,FIELD_DIFF,original_address,"Kottbusser Ufer 17, Berlin","Kottbusser Ufer 17a, Berlin",0.65,address_differs
business_06472,Marcus Lewin,MATCH,(all),,,1.0,exact
business_06473,Marcus Nagler,MATCH,(all),,,1.0,exact
business_06474,Marcus Treitel,MATCH,(all),,,1.0,exact
business_06475,Marcuse & Orbach GmbH,MATCH,(all),,,1.0,exact
business_06476,"Marcuse, Regina",MATCH,(all),,,1.0,exact
business_06477,Marg. Krumnow,MATCH,(all),,,1.0,exact
business_06478,Marg. Reichmann,MATCH,(all),,,1.0,exact
business_06479,Marga Hecht-Lubinski,MATCH,(all),,,1.0,exact
business_06480,Margarete Almus,FIELD_DIFF,original_address,"Stromstr. 70, Berlin","Stromstr. 70 (Privatwohnung), Berlin",0.65,address_differs
business_06481,Marie Lichtenfeld,MATCH,(all),,,1.0,exact
business_06482,Marie Lindenstädt Nachf.,MATCH,(all),,,1.0,exact
business_06483,Marien-Apotheke Sonntag & Oelsner,MATCH,(all),,,1.0,exact
business_06484,Mariendorfer Gummiwarenfabrik GmbH,MATCH,(all),,,1.0,exact
business_06485,Mariendorfer Verlagsanstalt und Druckerei Hermann Wegner & Co,MATCH,(all),,,1.0,exact
business_06486,Marion Grundstücksgesellschaft mbH,MATCH,(all),,,1.0,exact
business_06487,Markel Friedmann,MATCH,(all),,,1.0,exact
business_06488,Markendorf & Ackermann,MATCH,(all),,,1.0,exact
business_06489,Markendorf & Co,FIELD_DIFF,original_address,"Jüdenstr. 55, Berlin","Jüdenstr. 55 I, Berlin",0.65,address_differs
business_06490,Markgrafen-Konditorei,MATCH,(all),,,1.0,exact
business_06491,Margarete Bernstein,MATCH,(all),,,1.0,exact
business_06492,Margarete Bornstein,MATCH,(all),,,1.0,exact
business_06493,"Margarete Gerson, Bismarck-Photo",MATCH,(all),,,1.0,exact
