id,title,page,old_category,new_mainBranch,new_sectorKey,match_quality
2519,Epa AG,252,business,trade,OTHER,exact
2520,Ephraimson & Neumann,252,business,trade,TEXTILES_AND_CLOTHING,exact
2521,Epstein & Baruchsohn GmbH,253,business,trade,TEXTILES_AND_CLOTHING,exact
2524,Erber & Co,253,business,trade,TEXTILES_AND_CLOTHING,exact
2525,Erber & Sohn,253,business,trade,TEXTILES_AND_CLOTHING,exact
2527,Erhard Schlawig,253,business,,TEXTILES_AND_CLOTHING,exact
2528,Erholungsheim Neubabelsberg,253,business,,RESTAURANTS,exact
2529,Erich A. Cohn,253,business,trade,BANKS_AND_INSURANCE,exact
2530,Erich A. Michaelis,253,business,trade,BANKS_AND_INSURANCE,exact
2531,Erich Adler GmbH,254,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2533,Erich Bonwitt,254,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
2534,Erich Brauer,254,business,trade,PAPER_AND_PAPER_GOODS,exact
2535,Erich Cohn,254,business,trade,PAPER_AND_PAPER_GOODS,exact
2538,Erich Felix Import Kommission Obst Gemüse Südfrüchte,254,business,trade,FOOD_AND_BEVERAGES,exact
2540,Erich Friedländer,254,business,industry,PUBLISHING_AND_PRINTING,exact
2541,Erich Goldschmidt Beleuchtungskörper,255,business,industry,ELECTRICAL_GOODS,exact
2542,Erich Goldstein,255,business,trade,FURNITURE,exact
2544,Erich Hausmann,255,business,trade,TEXTILES_AND_CLOTHING,exact
2546,Erich Instrator,255,business,,TEXTILES_AND_CLOTHING,exact
2547,Erich J. Kaufmann,255,business,trade,BANKS_AND_INSURANCE,exact
2548,Erich Jacks,255,business,trade,METALS_AND_METAL_GOODS,exact
2549,Erich Jacoby,255,business,industry,ELECTRICAL_GOODS,exact
2551,Erich Kiwi,256,business,industry,TEXTILES_AND_CLOTHING,exact
2553,Erich Levit,256,business,,TEXTILES_AND_CLOTHING,exact
2554,Erich Liebach & Co,256,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2555,Erich Loewenstein,256,business,trade,FURNITURE,exact
2556,Erich Loewenthal & Co,256,business,industry,TEXTILES_AND_CLOTHING,exact
2558,Erich Mottek,256,business,trade,BANKS_AND_INSURANCE,exact
2559,Erich Neumann & Co,256,business,industry,TEXTILES_AND_CLOTHING,exact
2560,Erich Oling & Co,256,business,industry,TEXTILES_AND_CLOTHING,exact
2563,Erich Rosam,257,business,industry,METALS_AND_METAL_GOODS,exact
2565,Erich Saenger,257,business,trade,TEXTILES_AND_CLOTHING,exact
2566,Erich Samulon,257,business,,,exact
2567,Erich Schneider,257,business,trade,FURNITURE,exact
2568,Erich Schön,257,business,services,TRANSPORTATION,exact
2570,Erich Verständig,257,business,industry,TEXTILES_AND_CLOTHING,exact
2571,Erich Vogel Damenputz-Großhandlung,258,business,trade,TEXTILES_AND_CLOTHING,exact
2572,Erich Wechselmann,258,business,trade,REAL_ESTATE,exact
2573,Erich Wolff,258,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2574,Erich Wolfsohn KG,258,business,trade,TEXTILES_AND_CLOTHING,exact
2576,Erna Auerbach,258,business,industry,TEXTILES_AND_CLOTHING,exact
2578,Erna Cohn,258,business,,,exact
2580,Erna Fidélmann,258,business,,,exact
2581,Erna Gongolla,259,business,,,exact
2582,Erna Helborn,259,business,,TEXTILES_AND_CLOTHING,exact
2584,Erna Silbermann,259,business,,,exact
2585,Ernestine Jacks,259,business,trade,MACHINES_AND_VEHICLES,exact
2587,Ernst Behr,259,business,trade,BANKS_AND_INSURANCE,exact
2588,Ernst Beier,259,business,trade,FOOD_AND_BEVERAGES,exact
2589,Ernst Bergemann,259,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2590,Ernst Bernhard,259,business,trade,TEXTILES_AND_CLOTHING,exact
2592,Ernst Cahn,260,business,trade,OTHER,exact
2594,Ernst Caspari Autovermietung,260,business,services,TRANSPORTATION,exact
2595,Ernst Cohn Getreide - Futtermittel,260,business,trade,FOOD_AND_BEVERAGES,exact
2597,Ernst Egeling & Co,260,business,trade,ELECTRICAL_GOODS,exact
2598,Ernst Fischer Fahrstuhlbau,260,business,industry,MACHINES_AND_VEHICLES,exact
2600,Ernst Gallewski,260,business,trade,FOOD_AND_BEVERAGES,exact
2601,"Ernst Goldstücker, Export Commission & Agentur",261,business,trade,OTHER,exact
2602,Ernst Gossow Nachf.,261,business,handicraft,CONSTRUCTION,exact
2603,Ernst Grüneberg,261,business,trade,FOOD_AND_BEVERAGES,exact
2606,Ernst Hamburg,261,business,trade,BANKS_AND_INSURANCE,exact
2608,Ernst Herrnberg,261,business,trade,FOOD_AND_BEVERAGES,exact
2609,Ernst Hertz,261,business,trade,TEXTILES_AND_CLOTHING,exact
2610,Ernst Herzberg,261,business,trade,TEXTILES_AND_CLOTHING,exact
2611,Ernst Herzfeld,262,business,trade,TEXTILES_AND_CLOTHING,exact
2612,Ernst Hesse,262,business,trade,PUBLISHING_AND_PRINTING,exact
2613,Ernst Heydemann,262,business,trade,FOOD_AND_BEVERAGES,exact
2614,Ernst Hirsch,262,business,trade,TEXTILES_AND_CLOTHING,exact
2615,Ernst Hirschel,262,business,industry,TEXTILES_AND_CLOTHING,exact
2616,Ernst Hoffmandt,262,business,,TRANSPORTATION,exact
2617,Ernst Ißler,262,business,trade,BANKS_AND_INSURANCE,exact
2618,Ernst Jacob AG,262,business,,,exact
2619,Ernst Jacoby,262,business,trade,BANKS_AND_INSURANCE,exact
2621,Ernst Knopf,263,business,trade,BANKS_AND_INSURANCE,exact
2622,Ernst Lindenberg Finanzierungen,263,business,trade,BANKS_AND_INSURANCE,exact
2623,Ernst Loepert,263,business,trade,TEXTILES_AND_CLOTHING,exact
2624,Ernst Loewenstein,263,business,,PHARMACIES,exact
2626,Ernst M. Hirschberg,263,business,trade,BANKS_AND_INSURANCE,exact
2627,Ernst Marcuse,263,business,,,exact
2629,Ernst Mendershausen,263,business,industry,TEXTILES_AND_CLOTHING,exact
2630,Ernst Meyerhof,263,business,trade,BANKS_AND_INSURANCE,exact
2631,Ernst Moser & Co,264,business,trade,BANKS_AND_INSURANCE,exact
2633,Ernst Naumann & Sander,264,business,trade,TEXTILES_AND_CLOTHING,exact
2634,Ernst Neufeld,264,business,trade,LEATHER_AND_SHOES,exact
2635,Ernst Nußbaum Kleider,264,business,trade,TEXTILES_AND_CLOTHING,exact
2636,Ernst Plachta,264,business,industry,TEXTILES_AND_CLOTHING,exact
2640,Ernst Rosenberg & Co GmbH,264,business,trade,OTHER,exact
2641,Ernst Schlesinger Zigarren- und Tabak-Fabrik,265,business,industry,FOOD_AND_BEVERAGES,exact
2642,Ernst Schotte & Co,265,business,industry,PUBLISHING_AND_PRINTING,exact
2645,Ernst Seelig,265,business,trade,FOOD_AND_BEVERAGES,exact
2646,Ernst Seidelmann,265,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2647,Ernst Sochaczewer,265,business,trade,FOOD_AND_BEVERAGES,exact
2648,Ernst Sommer & Co,265,business,trade,ADVERTISING,exact
2649,Ernst Spiegel,265,business,,,exact
2651,Ernst Tell Fabrik chemisch-pharmazeutischer Präparate,266,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
2652,Ernst Wallheimer,266,business,trade,BANKS_AND_INSURANCE,exact
2656,Erste Berliner Spezial-Kopier-Druckerei Max Brodek,266,business,industry,PUBLISHING_AND_PRINTING,exact
2657,Erste Ostpreußische Bettfedernfabrik Jakob Klimowski,266,business,trade,FURNITURE,exact
2658,Erste Rixdorfer Glühkörper-Fabrik Alschweig & Co,266,business,industry,ELECTRICAL_GOODS,exact
2659,"Erstes Wernesgrüner Pilsner, Generalvertrieb Otto Weil",266,business,trade,FOOD_AND_BEVERAGES,exact
2660,Erwin Feder KG,266,business,industry,TEXTILES_AND_CLOTHING,exact
2661,Erwin Fränkel,267,business,trade,BANKS_AND_INSURANCE,exact
2662,Erwin Grünfeld,267,business,industry,TEXTILES_AND_CLOTHING,exact
2663,Erwin Heidemann,267,business,trade,BANKS_AND_INSURANCE,exact
2665,Erwin Jacobsohn,267,business,industry,TEXTILES_AND_CLOTHING,exact
2666,Erwin Leibke,267,business,trade,TEXTILES_AND_CLOTHING,exact
2667,Erwin Lindenstrauß,267,business,trade,BANKS_AND_INSURANCE,exact
2668,Erwin Lindenstrauß Schuhwaren,267,business,trade,LEATHER_AND_SHOES,exact
2670,Erwin Spicker,267,business,trade,TEXTILES_AND_CLOTHING,exact
2671,Erwin Taussik,268,business,trade,PAPER_AND_PAPER_GOODS,exact
2673,Erze und Metalle Hirsch AG,268,business,trade,METALS_AND_METAL_GOODS,exact
2674,Erzmetall Gesellschaft für Bergbau- und Hüttenbetrieb mbH,268,business,services,REAL_ESTATE,exact
2675,Esmarch-Apotheke Walter Siegmund,268,business,trade,PHARMACIES,exact
2676,Essig- u. Mostrich-Fabrik Nordring Hugo Jacobsohn & Co,268,business,trade,FOOD_AND_BEVERAGES,exact
2677,Esther Nadel,268,business,,,exact
2680,Eterna Billard-Gesellschaft Flörsheimer & Co,268,business,trade,HOUSEHOLD_GOODS,exact
2681,Etika Maschinenbau GmbH,269,business,industry,MACHINES_AND_VEHICLES,exact
2682,Ettingers Schuhwarenhaus Salomon Ettinger,269,business,trade,LEATHER_AND_SHOES,exact
2684,Eugen Brasch,269,business,trade,TEXTILES_AND_CLOTHING,exact
2686,Eugen Courant,269,business,trade,MACHINES_AND_VEHICLES,exact
2687,Eugen Engel,269,business,trade,OTHER,exact
2688,Eugen Folkmar,269,business,services,OTHER,exact
2689,Eugen Freudenthal,269,business,trade,LEATHER_AND_SHOES,exact
2690,Eugen Freund,269,business,trade,TEXTILES_AND_CLOTHING,exact
2691,"Eugen Friedmann, Bankgeschäft",270,business,trade,BANKS_AND_INSURANCE,exact
2692,Eugen Groß,270,business,trade,TEXTILES_AND_CLOTHING,exact
2695,Eugen Hamburger,270,business,trade,BANKS_AND_INSURANCE,exact
2696,Eugen Heilmann,270,business,trade,BANKS_AND_INSURANCE,exact
2697,Eugen Herzberg,270,business,trade,OTHER,exact
2699,Eugen Kohn,270,business,,,exact
2702,Eugen Neustadt,271,business,trade,TEXTILES_AND_CLOTHING,exact
2703,Eugen Oppenheimer,271,business,trade,FOOD_AND_BEVERAGES,exact
2704,Eugen Perau,271,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
2705,Eugen Prokesz,271,business,,TEXTILES_AND_CLOTHING,exact
2706,Eugen Rosenberg,271,business,trade,FOOD_AND_BEVERAGES,exact
2709,Eugen Schereck Versicherungsgeschäft,271,business,trade,BANKS_AND_INSURANCE,exact
2710,Eugen Schüler,271,business,industry,TEXTILES_AND_CLOTHING,exact
2711,Eugen Szanti,272,business,trade,FOOD_AND_BEVERAGES,exact
2712,Eugen Wendriner & Sohn,272,business,,,exact
2714,Eugen Wolff jun.,272,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2716,Euklides Kleineisen-Handelsgesellschaft mbH,272,business,trade,METALS_AND_METAL_GOODS,exact
2720,Eva Hildebrandt,272,business,,,exact
2721,Eva Jacks,273,business,,,exact
2724,Everdry Trikot-Cahn GmbH,273,business,industry,TEXTILES_AND_CLOTHING,exact
2726,Ewald Buck,273,business,trade,METALS_AND_METAL_GOODS,exact
2727,Ewald Exiner,273,business,trade,TEXTILES_AND_CLOTHING,exact
2728,Ewald Handwein,273,business,trade,METALS_AND_METAL_GOODS,exact
2730,Ewer Buchhandlung GmbH,273,business,trade,BOOKS_AND_ART,exact
2732,Excelsior Lichtspielhaus GmbH,274,business,services,RESTAURANTS,exact
2733,Exiner & Ehrenfried,274,business,trade,TEXTILES_AND_CLOTHING,exact
2735,Export Bau- und Handelsgesellschaft mbH,274,business,trade,REAL_ESTATE,exact
2736,Export Gasglühlicht GmbH,274,business,trade,ELECTRICAL_GOODS,exact
2738,F. & E. Durra GmbH,274,business,industry,HOUSEHOLD_GOODS,exact
2739,F. & M. Grunwald,274,business,trade,TEXTILES_AND_CLOTHING,exact
2741,F. & O. Export Lumber Co GmbH,275,business,industry,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2743,F. C. Reincke & Co GmbH,275,business,trade,CONSTRUCTION,exact
2745,F. Goldstein & Co,275,business,services,TRANSPORTATION,exact
2748,F. Israel (Helios-Wäscherei),275,business,,TEXTILES_AND_CLOTHING,exact
2749,F. Kayser & Co,275,business,trade,PAPER_AND_PAPER_GOODS,exact
2750,F. Klag & Co,275,business,trade,FOOD_AND_BEVERAGES,exact
2751,F. Löbenstein,276,business,,TEXTILES_AND_CLOTHING,exact
2754,F. O. Schultz,276,business,trade,FOOD_AND_BEVERAGES,exact
2755,F. Paul Schulze,276,business,trade,PAPER_AND_PAPER_GOODS,exact
2756,F. Posener & Co,276,business,trade,TEXTILES_AND_CLOTHING,exact
2757,F. Rawitscher,276,business,trade,TEXTILES_AND_CLOTHING,exact
2758,F. Reichelt AG vormals Contor chemischer Präparate,276,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
2759,F. Ruschin & Co,276,business,industry,METALS_AND_METAL_GOODS,exact
2760,F. S. Scheier KG,276,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2761,F. Salomon,277,business,,,exact
2762,F. Seckel & Co,277,business,industry,MACHINES_AND_VEHICLES,exact
2763,F. Story & Co,277,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
2764,F. Tausk,277,business,trade,FURNITURE,exact
2765,F. V. Grünfeld,277,business,trade,TEXTILES_AND_CLOTHING,exact
2766,F. W. Bechtold & Nöthling,277,business,trade,FOOD_AND_BEVERAGES,exact
2767,F. W. J. Gesellschaft zur Förderung wirtschaftlicher Interessen von in Deutschland wohnhaften oder wohnhaft gewesenen Juden mbH,277,business,trade,BANKS_AND_INSURANCE,exact
2770,Fa. Hausverwaltungen und Hypotheken GmbH,277,business,,REAL_ESTATE,exact
2771,Fa. Luckenwalderstraße 7 Grundstücksges. mbH,278,business,,REAL_ESTATE,exact
2773,Fa. Transvaalstr. 16 GmbH,278,business,,REAL_ESTATE,exact
2774,Fa. Zionskirchstr. 11 Grundstücksges. mbH,278,business,,REAL_ESTATE,exact
2776,Fabian & Hrich,278,business,,TEXTILES_AND_CLOTHING,exact
2777,Fabian Lachmann,278,business,trade,METALS_AND_METAL_GOODS,exact
2780,Fabrik elektrischer Maschinen und Apparate Dr. Max Levy,278,business,industry,MACHINES_AND_VEHICLES,exact
2781,Falik Simon,280,business,,,exact
2783,Falkenstein,280,business,,,exact
2784,Falkenstein & Jacoby,280,business,trade,FOOD_AND_BEVERAGES,exact
2785,"Falkenstein, Elsbeth",280,business,,HOUSEHOLD_GOODS,exact
2787,Fanny Schwarz Damenhüte GmbH,280,business,industry,TEXTILES_AND_CLOTHING,exact
2790,Fantasie Jersey Confection Jacques J. Rosenthal,280,business,trade,TEXTILES_AND_CLOTHING,exact
2791,Fabrikate Erster Gardinen-Webereien Sally Israelski,279,business,trade,TEXTILES_AND_CLOTHING,exact
2792,Fabrikationsgesellschaft für Beleuchtungsgegenstände Guggenheim & Co mbH,279,business,industry,ELECTRICAL_GOODS,exact
2793,Fahrradhaus Alka Alfred Kaphan,279,business,trade,MACHINES_AND_VEHICLES,exact
2794,Fahrradhaus Nordring Ing. Markus Rosenkranz,279,business,trade,MACHINES_AND_VEHICLES,exact
2796,Fahrschule Theel,279,business,,,exact
2798,Fahrzeugdienst Fritz Wertheim,279,business,trade,MACHINES_AND_VEHICLES,exact
2801,Farmey GmbH Großhandelshaus pharmazeutischer und kosmetischer Spezialitäten und Parfümerie,281,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
2802,Faust & Co,281,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
2803,Favorit-Verlag Georg Lehmann,281,business,industry,PUBLISHING_AND_PRINTING,exact
2805,Federverlag Dr. Max Hirschfeld,281,business,industry,PUBLISHING_AND_PRINTING,exact
2806,Fedor Feit,281,business,,CONSTRUCTION,exact
2808,Fedor Schweitzer & Co,281,business,industry,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2809,Fehrecke,281,business,,TEXTILES_AND_CLOTHING,exact
2810,Feibusch & Co,281,business,industry,TEXTILES_AND_CLOTHING,exact
2811,Feibusch & Co Damenhüte,282,business,trade,TEXTILES_AND_CLOTHING,exact
2812,Feig & Wolff,282,business,trade,METALS_AND_METAL_GOODS,exact
2813,Feige Goldschneider,282,business,trade,FURNITURE,exact
2814,Feige-KG,282,business,industry,TEXTILES_AND_CLOTHING,exact
2815,Feinberg & Meyer,282,business,trade,TEXTILES_AND_CLOTHING,exact
2817,Feinbäckerei M. Klingbeil,282,business,,FOOD_AND_BEVERAGES,exact
2820,Feinkost Pförtner,282,business,,FOOD_AND_BEVERAGES,exact
2822,Feinkost Uhland,283,business,,FOOD_AND_BEVERAGES,exact
2823,Feinkost-Meyer,283,business,,FOOD_AND_BEVERAGES,exact
2824,Feiwel Metzger,283,business,trade,TEXTILES_AND_CLOTHING,exact
2825,Feld & Goldschmidt,283,business,trade,TEXTILES_AND_CLOTHING,exact
2826,Feldheim & Goldstein,283,business,industry,TEXTILES_AND_CLOTHING,exact
2829,Felix Bütow,283,business,trade,LEATHER_AND_SHOES,exact
2830,Felix Calmon,283,business,trade,TEXTILES_AND_CLOTHING,exact
2832,Felix Engel,284,business,trade,TEXTILES_AND_CLOTHING,exact
2833,Felix Flater,284,business,trade,BANKS_AND_INSURANCE,exact
2834,Felix Fleischer,284,business,trade,FURNITURE,exact
2835,Felix Freund,284,business,handicraft,PUBLISHING_AND_PRINTING,exact
2837,Felix Goldschmidt,284,business,handicraft,METALS_AND_METAL_GOODS,exact
2838,Felix Gottlieb,284,business,trade,TEXTILES_AND_CLOTHING,exact
2839,Felix Hammerstein,284,business,trade,OTHER,exact
2840,Felix Hoppe Apparate- und Maschinenbau,284,business,industry,MACHINES_AND_VEHICLES,exact
2842,Felix Isaack,285,business,,FOOD_AND_BEVERAGES,exact
2843,"Felix Isaak, Weinkeller",285,business,,,exact
2844,Felix J. Horwitz,285,business,trade,BANKS_AND_INSURANCE,exact
2845,Felix Joachimssohn,285,business,,ELECTRICAL_GOODS,exact
2849,Felix Lande,285,business,trade,TEXTILES_AND_CLOTHING,exact
2850,Felix Levin,285,business,,HOUSEHOLD_GOODS,exact
2851,Felix Lewin Damenmäntel,286,business,trade,TEXTILES_AND_CLOTHING,exact
2852,Felix Meyerhof,286,business,trade,BANKS_AND_INSURANCE,exact
2854,Felix Philippson,286,business,trade,TEXTILES_AND_CLOTHING,exact
2856,Felix Rosenthal,286,business,trade,TEXTILES_AND_CLOTHING,exact
2857,Felix Salomonis,286,business,trade,FURNITURE,exact
2858,Felix Schachnow,286,business,industry,TEXTILES_AND_CLOTHING,exact
2859,Felix Schleier,286,business,trade,FOOD_AND_BEVERAGES,exact
2861,Felix Schreiber,287,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
2862,Felix Silber,287,business,trade,TEXTILES_AND_CLOTHING,exact
2863,Felix Simon,287,business,trade,TEXTILES_AND_CLOTHING,exact
2864,Felix Sygmontowicz,287,business,,TEXTILES_AND_CLOTHING,exact
2865,Felix Wasservogel,287,business,,,exact
2867,Felix Würzburg,287,business,trade,REAL_ESTATE,exact
2868,"Felix Zimmt, in Firma M. Leschnik",287,business,,PHOTOGRAPHY_AND_FILM,exact
2872,Femina Damenmoden GmbH,288,business,trade,TEXTILES_AND_CLOTHING,exact
2873,Fendler & Gersten,288,business,trade,HOUSEHOLD_GOODS,exact
2875,Fenster & Stenger,288,business,trade,FURNITURE,exact
2876,Feodor Lehmann,288,business,trade,BANKS_AND_INSURANCE,exact
2877,Ferd. Bick,288,business,trade,TEXTILES_AND_CLOTHING,exact
2878,Ferd. Schach & Co,288,business,industry,LEATHER_AND_SHOES,exact
2879,Ferd. W. Müller GmbH,288,business,trade,FOOD_AND_BEVERAGES,exact
2881,Ferdinand Grünebaum,289,business,trade,LEATHER_AND_SHOES,exact
2883,Ferdinand Meyer,289,business,trade,BANKS_AND_INSURANCE,exact
2884,Ferdinand Nußbaum,289,business,trade,TEXTILES_AND_CLOTHING,exact
2886,Ferdinand Weil,289,business,trade,JEWELRY_AND_PRECIOUS_METALS,exact
2887,Ferdy Seligmann,289,business,,,exact
2889,Ferienheim Zernsee GmbH,289,business,services,RESTAURANTS,exact
2890,Fernbach & Heidenfeld,289,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
2891,"Fernbach, Gustav",290,business,,,exact
2892,Feuchtwanger & Co GmbH,290,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
2893,Feuchtwanger & Obermann,290,business,trade,CHEMICALS_AND_PHARMACEUTICALS,exact
2896,Fichtenberg Apotheke Wilhelm Ph. Wachsmann,290,business,trade,PHARMACIES,exact
2897,"Filigo, Fabrik pharm. u. chem. techn. Praeparate Julius Philippsthal",290,business,industry,CHEMICALS_AND_PHARMACEUTICALS,exact
2899,Finkelstein & Byk,290,business,trade,TEXTILES_AND_CLOTHING,exact
2901,Firma Salberg,291,business,,,exact
2902,Fischbein & Mendel,291,business,trade,TEXTILES_AND_CLOTHING,exact
2903,Fischer & Chrambach & Co,291,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2904,Fischer & Fränkel,291,business,trade,TEXTILES_AND_CLOTHING,exact
2905,Fischer & Unger,291,business,trade,TEXTILES_AND_CLOTHING,exact
2907,Fischer Hochschild GmbH,291,business,industry,FOOD_AND_BEVERAGES,exact
2908,"Fischer, Erich",291,business,,,exact
2909,Fischer-Druck GmbH,291,business,industry,PUBLISHING_AND_PRINTING,exact
2910,Flatow & Gerson-Prager,291,business,industry,TEXTILES_AND_CLOTHING,exact
2911,Flatow & Priemer,292,business,trade,FURNITURE,exact
2912,"Flatow, Hermann",292,business,,TEXTILES_AND_CLOTHING,exact
2915,Fleckfort-Institut,292,business,,CHEMICALS_AND_PHARMACEUTICALS,exact
2916,Flemming & Schade,292,business,,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2919,Fließer & Rosenthal,292,business,trade,TEXTILES_AND_CLOTHING,exact
2922,Flora Apotheke Paul Fürst,293,business,trade,PHARMACIES,exact
2923,Flora-Apotheke Dr. phil Moritz Goeldner,293,business,trade,PHARMACIES,exact
2925,Florida Grundstücksverwertungsgesellschaft mbH,293,business,trade,REAL_ESTATE,exact
2926,Foerder & Stein,293,business,trade,TEXTILES_AND_CLOTHING,exact
2927,Fondant-Masse-Spezialfabrik Fritz Blumenreich,293,business,industry,FOOD_AND_BEVERAGES,exact
2928,Fondsmakler Hermann Rosenberg,293,business,trade,BANKS_AND_INSURANCE,exact
2932,"Forst-Apotheke, W. Blevers ( W. Rievers)",294,business,,PHARMACIES,exact
2933,Forstinger Holzverwertungs-GmbH,294,business,trade,CONSTRUCTION_MATERIALS_AND_FUEL,exact
2934,Fortuna Apotheke Bernhard Goldmann Fabrik pharmazeutischer Präparate,294,business,trade,PHARMACIES,exact
2935,Fortuna-Apotheke Max Lippold,294,business,trade,PHARMACIES,exact
2936,"Fortuna-Drogerie, Georg Laufer",294,business,,CHEMICALS_AND_PHARMACEUTICALS,exact
