id,title,address,owner,business_type,registration_info,raw_text,source_url,batch_file,startDate,endDate
business_06458,Marcus & Volkmar,"( Trade ) Eingetragen im Handelsregister/ Gründung 1900 Erloschen 1937 Am Weidendamm 1a,  Berlin",,,,,,,1900-01-01,1937-12-31
business_06460,Marcus Frankenstein,"Marcus Frankenstein household goods Speyerer Str.  24, Berlin",,,,,,,1900-01-01,1945-12-31
business_06471,Marcus Israel Söhne,"Kottbusser Ufer 17, Berlin",,,,,,,1900-01-01,1937-12-31
business_06473,Marcus Nagler,"Marcus Nagler textiles and clothing Hohenzollerndamm  18, Berlin",,,,,,,1900-01-01,1945-12-31
business_06477,Marg. Krumnow,"Krumnow Nahrungs- und Genussmittel Bochumer Str.  7, Berlin",,,,,,,1900-01-01,1945-12-31
business_06478,Marg. Reichmann,"Maikowskystr.  113, Berlin",,,,,,,1900-01-01,1945-12-31
business_06479,Marga Hecht-Lubinski,"Marga Hecht-Lubinski textiles and clothing Pariser Str.  59, Berlin",,,,,,,1900-01-01,1945-12-31
business_06495,Margarete Hurtig,"Margarete Hurtig restaurants Kaiserallee  138, Berlin",,,,,,,1900-01-01,1945-12-31
business_06500,Margarethe Meyer (Papier-Meyer),"paper and paper goods Augsburger Str.  43, Berlin",,,,,,,1900-01-01,1945-12-31
business_06503,Marggraffs Rothe Apotheke Dr. Wilhelm Wartenberg,"Rosenthaler Str. 46/47, Berlin",,,,,,,1902-01-01,1936-12-31
business_06504,Margot Keßler,"Margot Keßler publishing and printing Kurfürstendamm  212, Berlin",,,,,,,1900-01-01,1945-12-31
business_06506,"Margraf & Co, GmbH","Unter den Linden 21, Berlin",,,,,,,1912-01-01,1938-12-31
business_06509,Marie Auerbach,"Marie Auerbach restaurants Aschaffenburger Str.  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_06481,Marie Lichtenfeld,"Marie Lichtenfeld Fürstenwalder Str.  478, Berlin",,,,,,,1900-01-01,1945-12-31
business_06483,Marien-Apotheke Sonntag & Oelsner,"Wilhelmsaue 110, Berlin",,,,,,,1900-01-01,1936-12-31
business_06514,Marku. Solomon,"Solomon Marburger Str.  5, Berlin",,,,,,,1900-01-01,1945-12-31
business_06515,Markus Billet,"Markus Billet Nahrungs- und Genussmittel Speyerer Str.  26, Berlin",,,,,,,1900-01-01,1945-12-31
business_06517,Markus Frankenstein,"Markus Frankenstein household goods Wilhelmsaue  133, Berlin",,,,,,,1900-01-01,1945-12-31
business_06533,Markus Löwenthal,"Gollnowstr.  46, Berlin",,,,,,,1900-01-01,1945-12-31
business_06521,Markus Wolkowitz,"Winterfeldstr.  8, Berlin",,,,,,,1900-01-01,1945-12-31
business_06523,Markwald & Co in Liqu.,"Unter den Linden 64, Berlin",,,,,,,1923-01-01,1937-12-31
business_06530,"Marta Seeligmann, in Firma Fleckweg","in Firma Fleckweg chemicals and pharmaceuticals Eisenacher Str.  107, Berlin",,,,,,,1900-01-01,1945-12-31
business_06563,Martha Bucki,"Martha Bucki publishing and printing Schoelerpark  8, Berlin",,,,,,,1900-01-01,1945-12-31
business_06564,Martha Eisenberg ( Maria Eisenberg),"textiles and clothing Kaiserallee  188, Berlin",,,,,,,1900-01-01,1945-12-31
business_06568,Martha Ladewig,"Martha Ladewig textiles and clothing Passauer Str.  24, Berlin",,,,,,,1900-01-01,1945-12-31
business_06553,Martha Thamm,"Martha Thamm construction materials and fuel Pfalzburger Str.  81, Berlin",,,,,,,1900-01-01,1945-12-31
business_06560,Martin Bernhold,"Martin Bernhold textiles and clothing Carmen-Sylva-Str.  106, Berlin",,,,,,,1900-01-01,1945-12-31
business_06547,Martin Cohn,"Kleine Frankfurter Str. 8/9, Berlin",,,,,,,1916-01-01,1938-12-31
business_06574,Martin Glas,"Martin Glas Kurfürstendamm  153, Berlin",,,,,,,1900-01-01,1945-12-31
business_06582,Martin Günther GmbH,"Köpenicker Str. 18/20, Berlin",,,,,,,1933-01-01,1938-12-31
business_06583,Martin Hirschfeld,"Bardelebenstr. 7, Berlin",,,,,,,1918-01-01,1938-12-31
business_06585,Martin Horwitz,,,,,,,,1937-01-01,1937-12-31
business_06587,Martin Jacobson,"Alt Moabit 95/96, Berlin",,,,,,,1904-01-01,1938-12-31
business_06601,Martin Kahn & Co GmbH,"Wallnertheaterstr. 23, Berlin",,,,,,,1929-01-01,1940-12-31
business_06596,Martin Liebenwalde,"Köpenicker Str. 93/94, Berlin",,,,,,,1925-01-01,1939-12-31
business_06624,Martin Neustadt & Co,"e Frankfurter Str. 73, Berlin",,,,,,,1931-01-01,1942-12-31
business_06641,Martin Wittenberg in Firma Fuchs,"Martin Wittenberg in Firma Fuchs textiles and clothing Planufer  24, Berlin",,,,,,,1900-01-01,1945-12-31
business_06662,Matador-Film GmbH,"Falkenried 20, Berlin",,,,,,,1931-01-01,1937-12-31
business_06668,Max & Fritz Stammreich,"Prenzlauer Str. 27, Berlin",,,,,,,1928-01-01,1938-12-31
business_06670,Max A. Goldschmidt,"( Trade ) Eingetragen im Handelsregister/ Gründung 1927 Erloschen 1938 Am Weidendamm 1a,  Berlin",,,,,,,1927-01-01,1938-12-31
business_06653,Max Albert Meyer,"Unter den Linden 56, Berlin",,,,,,,1915-01-01,1935-12-31
business_06658,Max Ascher Großhandel in Kleiderstoffen,"Bischofstr. 23, Berlin",,,,,,,1921-01-01,1936-12-31
business_06673,Max Beer,"Max Beer Berliner Str.  95, Berlin",,,,,,,1900-01-01,1945-12-31
business_06675,Max Berg & Co,"Luisenufer 11, Berlin",,,,,,,1919-01-01,1940-12-31
business_06677,Max Berlfein,"Max Berlfein jewelry and precious metals Hohenzollerndamm  94, Berlin",,,,,,,1900-01-01,1945-12-31
business_06681,"Max Bernstein, Vertreter der Würtembergischen Metallwarenfabrik","Vertreter der Würtembergischen Metallwarenfabrik jewelry and precious metals Düsseldorfer Str.  14, Berlin",,,,,,,1900-01-01,1945-12-31
business_06682,Max Bertuch,"Bischofstr. 10, Berlin",,,,,,,1936-01-01,1939-12-31
business_06685,Max Bielschowsky,"Brandenburgstr. 24, Berlin",,,,,,,1920-01-01,1937-12-31
business_06692,Max Brinitzer,"Max Brinitzer banks and insurance Heidekrug  55, Berlin",,,,,,,1900-01-01,1945-12-31
business_06716,Max Eger,"Gollnowstr. 43, Berlin",,,,,,,1917-01-01,1938-12-31
business_06722,Max Falck,"Unter den Linden 16, Berlin",,,,,,,1928-01-01,1938-12-31
business_06760,Max Gutfeld,"Hindersinstr. 11, Berlin",,,,,,,1916-01-01,1934-12-31
business_06745,Max Harrwitz,"Normannstr. 2, Berlin",,,,,,,1902-01-01,1933-12-31
business_06747,Max Heimann,"( Trade ) Eingetragen im Handelsregister/ Gründung 1924 Erloschen 1939 Südhafen ,  Berlin",,,,,,,1924-01-01,1939-12-31
business_06762,Max Herzberger & Co,"Elisabethufer 5, Berlin",,,,,,,1922-01-01,1936-12-31
business_06779,Max Jungstein Elektro-Radio-Großhandlung,"Kottbusser Ufer 42, Berlin",,,,,,,1935-01-01,1940-12-31
business_06791,Max Kalischer,"technische Artikel Schönhauser allee  188, Berlin",,,,,,,1900-01-01,1945-12-31
business_06794,Max Kanarienvogel,"Max Kanarienvogel leather and shoes Frankfurter Allee  67, Berlin",,,,,,,1900-01-01,1945-12-31
business_06811,Max Kempler,"Max Kempler textiles and clothing Kottbusser Damm  7, Berlin",,,,,,,1900-01-01,1945-12-31
business_06818,Max Kreslawsky,"Wusterhausener Str. 16, Berlin",,,,,,,1906-01-01,1934-12-31
business_06819,Max Krotoschiner,"Marsiliusstr. 23, Berlin",,,,,,,1932-01-01,1939-12-31
business_06820,Max Krüger Berliner Kartonfabrik,"Elisabethufer 44, Berlin",,,,,,,1906-01-01,1939-12-31
business_06806,Max Lasnitzki,"Zentralmarkthalle Stand 14, Berlin",,,,,,,1922-01-01,1938-12-31
business_06824,Max Levi Lederwaren,"Am Rosenanger 21, Berlin",,,,,,,1915-01-01,1938-12-31
business_06833,Max Lindemann - Etam,"Prinz-Albrecht-Str. 8, Berlin",,,,,,,1916-01-01,1938-12-31
business_06846,Max Maibaum Technische Vertretungen,"Zähriger Str. 17, Berlin",,,,,,,1921-01-01,1939-12-31
business_06901,Max Pollak & Co GmbH,"Heiligegeiststr. 11, Berlin",,,,,,,1926-01-01,1937-12-31
business_06904,Max Prager & Jenny Prager,"Jenny Prager publishing and printing Detmolder Str.  3, Berlin",,,,,,,1900-01-01,1945-12-31
business_06905,Max Preiß & Co,"Köpenicker Str. 36/38, Berlin",,,,,,,1924-01-01,1932-12-31
business_06883,Max Rosenbaum Filiale Berlin,"Jerusalemer Str. 11/12, Berlin",,,,,,,1911-01-01,1939-12-31
business_06888,Max Rosenheimer,"Potsdamer Str. 31/32, Berlin",,,,,,,1908-01-01,1938-12-31
business_06899,Max Samuelis,"Max Samuelis Berliner Str.  61, Berlin",,,,,,,1900-01-01,1945-12-31
business_06912,Max Scheier,"Max Scheier Schillerpromenade  36, Berlin",,,,,,,1900-01-01,1945-12-31
business_06914,Max Schkoll,"Max Schkoll textiles and clothing Elbinger Str.  64, Berlin",,,,,,,1900-01-01,1945-12-31
business_06917,Max Schmal,"Heiligegeiststr. 17, Berlin",,,,,,,1937-01-01,1940-12-31
business_06922,Max Schwarzwald,"Max Schwarzwald household goods Marburger Str.  8, Berlin",,,,,,,1900-01-01,1945-12-31
business_06926,Max Schöneberg,"Mariendorfer Str. 16, Berlin",,,,,,,1900-01-01,1939-12-31
business_06931,Max Seligmann,"Allensteinerstr. 36, Berlin",,,,,,,1917-01-01,1939-12-31
business_06935,Max Simon,"Am Kupfergraben 5, Berlin",,,,,,,1908-01-01,1940-12-31
business_06937,Max Sittner Gotzkowsky-Apotheke Allopathie u. Homöopathie engros u. Export,"Alt Moabit 52, Berlin",,,,,,,1923-01-01,1936-12-31
business_06938,Max Smoliansky,"Heiligegeiststr. 15, Berlin",,,,,,,1920-01-01,1939-12-31
business_06946,Max Stroheim & Co,"In den Zelten 12, Berlin",,,,,,,1919-01-01,1935-12-31
business_06947,Max Stöckler,"Max Stöckler textiles and clothing Höchste Str.  31, Berlin",,,,,,,1900-01-01,1945-12-31
business_06949,Max Tarlowsky,"Am Zirkus 7, Berlin",,,,,,,1923-01-01,1937-12-31
business_06963,"Max Trakatsch, in Firma Drecoll","in Firma Drecoll textiles and clothing Kurfürstendamm  200, Berlin",,,,,,,1900-01-01,1945-12-31
business_06966,Max Tyger,"Max Tyger textiles and clothing Marburger Str.  11, Berlin",,,,,,,1900-01-01,1945-12-31
business_06968,Max Wachtel,"e Frankfurter Str. 32, Berlin",,,,,,,1903-01-01,1938-12-31
business_06952,Max Warszawski,"Leipziger Str. 54/56, Berlin",,,,,,,1936-01-01,1940-12-31
business_06971,Max Wolff,"Mommensenstr. 14, Berlin",,,,,,,1900-01-01,1939-12-31
business_06987,Mayr Scheer,"Mayr Scheer Dietrich-Eckart-Str.  14, Berlin",,,,,,,1900-01-01,1945-12-31
business_07002,Mechler & Pinkus,"Friedrichsgracht 61, Berlin",,,,,,,1924-01-01,1924-12-31
business_07007,Meier,"Meier Landsberger Str.  13, Berlin",,,,,,,1900-01-01,1945-12-31
business_07000,Mendel Blumenberg,"Wallnertheaterstr. 8, Berlin",,,,,,,1935-01-01,1939-12-31
business_07011,Mendel Engländer,"Mendel Engländer construction Lehrter Str.  48, Berlin",,,,,,,1900-01-01,1945-12-31
business_07012,Mendel Gefen,"Mendel Gefen jewelry and precious metals Drontheimer Str.  25, Berlin",,,,,,,1900-01-01,1945-12-31
business_07013,Mendel Holländer junior,"Lothringer Str. 38, Berlin",,,,,,,1907-01-01,1938-12-31
business_07014,Mendel Kesten,"15, Berlin",,,,,,,1922-01-01,1935-12-31
business_07016,Mendel Niederhoffer,"Schönhauser Alee 128, Berlin",,,,,,,1928-01-01,1934-12-31
business_07018,Mendel Safir,"Am Markt 1, Berlin",,,,,,,1936-01-01,1940-12-31
business_07019,"Mendel, Alfred","Alfred textiles and clothing Bundesratufer 9, Berlin",,,,,,,1900-01-01,1945-12-31
business_07035,Menelaos Grundstückserwerbsgesellschaft mbH,"( Trade ) Eingetragen im Handelsregister/ Gründung 1922 Badener Ring 36 (Quelle: 6),  Berlin",,,,,,,1922-01-01,1945-12-31
business_07036,Menke & Herzfeld,"Bischofstr. 13, Berlin",,,,,,,1919-01-01,1945-12-31
business_07025,"Merten, Leo","Moabit 84, Berlin",,,,,,,1900-01-01,1945-12-31
business_07026,Meta Fuhrmann,"Meta Fuhrmann textiles and clothing Rigaer Str.  70, Berlin",,,,,,,1900-01-01,1945-12-31
business_07028,Meta Jacoby,"Lothringer Str. 41, Berlin",,,,,,,1914-01-01,1939-12-31
business_07029,Meta Mossner,"Meta Mossner textiles and clothing Kurfürstendamm  185, Berlin",,,,,,,1900-01-01,1945-12-31
business_07030,Meta Sawady,"Meta Sawady Nahrungs- und Genussmittel Innsbrucker Str.  40, Berlin",,,,,,,1900-01-01,1945-12-31
business_07050,Metallkontor GmbH,"Tirpitzufer 60/62, Berlin",,,,,,,1931-01-01,1936-12-31
business_07066,Meyer & Co,"Hinter der katholischen Kirche 1, Berlin",,,,,,,1900-01-01,1939-12-31
business_07069,Meyer & Hirsch,"Oranienburger Str. 87/89, Berlin",,,,,,,1900-01-01,1938-12-31
business_07059,Mica-Haus GmbH,"Reichenberger Str. 79/80, Berlin",,,,,,,1921-01-01,1945-12-31
business_07094,Michael Holzmann,,,,,,,,1900-01-01,1945-12-31
business_07076,Michalowitz & Voß,"Neuer Markt 16, Berlin",,,,,,,1920-01-01,1937-12-31
business_07080,Michels & Cie,"Leipziger Str. 43/44, Berlin",,,,,,,1902-01-01,1937-12-31
business_07087,Minna Landauer,"Minna Landauer textiles and clothing Münchner Str.  9, Berlin",,,,,,,1900-01-01,1945-12-31
business_07089,Minnie Nachschön,"Minnie Nachschön textiles and clothing Badensche Str.  8, Berlin",,,,,,,1900-01-01,1945-12-31
business_07118,"Mockrauer, Fritz","Fritz Bochumer Str. 1, Berlin",,,,,,,1900-01-01,1945-12-31
business_07101,Modehaus Neutempelhof Max Samelsohn,"Hohenzollernkorso 2, Berlin",,,,,,,1920-01-01,1940-12-31
business_07102,Modehaus Wilhelm Metzner,"e Frankfurter Str. 92, Berlin",,,,,,,1900-01-01,1940-12-31
business_07123,Moderne Kunst Gemäldegalerie Ignaz Regierer,"Saarlandstr. 105, Berlin",,,,,,,1918-01-01,1940-12-31
business_07126,Modesalon E. Lichtblau,"Lichtblau textiles and clothing Augsburger Str.  8, Berlin",,,,,,,1900-01-01,1945-12-31
business_07128,Modewa Hugo Hirsch,"Leipziger Str. 54/55, Berlin",,,,,,,1933-01-01,1939-12-31
business_07129,Modewarenhaus Max Oppenheim,"Wilmersdorfer Str. 115/116, Berlin",,,,,,,1921-01-01,1938-12-31
business_07154,"Mohr, Adolf","Adolf Altonaer Str. 17, Berlin",,,,,,,1900-01-01,1945-12-31
business_07160,"Mordko, Kalman Wilf, gen. Clemens Treibicz","Clemens Treibicz textiles and clothing Bayreuther Str. 29, Berlin",,,,,,,1900-01-01,1945-12-31
business_07133,Moritz Amtmann,"Moritz Amtmann construction Schönhauser Allee  40, Berlin",,,,,,,1900-01-01,1945-12-31
business_07141,Moritz Dobrin,"Köllnisches Ufer 66/68, Berlin",,,,,,,1908-01-01,1933-12-31
business_07144,Moritz Galberg,"technische Artikel Greifswalder Str.  228, Berlin",,,,,,,1900-01-01,1945-12-31
business_07146,Moritz Greiner,"Moritz Greiner textiles and clothing Martin-Luther-Str.  83, Berlin",,,,,,,1900-01-01,1945-12-31
business_07147,Moritz Heilbrun,"( Trade ) Eingetragen im Handelsregister/ Gründung 1912 Erloschen 1936 Potsdamer Str. 123a,  Berlin",,,,,,,1912-01-01,1936-12-31
business_07150,Moritz Holz Bergwerks- und Hüttenprodukte,"( Industry ) Eingetragen im Handelsregister/ Gründung 1919 Erloschen 1934 Granitzstr. ,  Berlin",,,,,,,1919-01-01,1934-12-31
business_07183,Moritz Kaffmann,"Moritz Kaffmann textiles and clothing Rosenthaler Str.  14, Berlin",,,,,,,1900-01-01,1945-12-31
business_07187,Moritz Lefebre,"Moritz Lefebre Nahrungs- und Genussmittel Lothringer Str.  16, Berlin",,,,,,,1900-01-01,1945-12-31
business_07165,Moritz Löffler,"textiles and clothing Krefelder Str.  15, Berlin",,,,,,,1970-01-01,1945-12-31
business_07167,Moritz Marcus,"( Trade ) Eingetragen im Handelsregister/ Gründung 1919 Erloschen 1938 Magerviehhof ,  Berlin",,,,,,,1919-01-01,1938-12-31
business_07173,Moritz Pfeil,"Maybachplatz 15, Berlin",,,,,,,1920-01-01,1938-12-31
business_07175,Moritz Rosenstein,"Heiligegeiststr. 47, Berlin",,,,,,,1921-01-01,1940-12-31
business_07176,Moritz Rosenthal,"Stralauer Str. 44/45, Berlin",,,,,,,1906-01-01,1939-12-31
business_07180,Moritz Schereck,"Nettelbeckstr. 9, Berlin",,,,,,,1923-01-01,1937-12-31
business_07220,Moritz Veiß (Veiss),"electrical goods Pariser Str.  16, Berlin",,,,,,,1900-01-01,1945-12-31
business_07191,Moritz Vogel,"Moritz Vogel Nahrungs- und Genussmittel Passauer Str.  11, Berlin",,,,,,,1900-01-01,1945-12-31
business_07208,Moses Kirschenbaum,"Moses Kirschenbaum textiles and clothing An der Spandauer Brücke  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_07221,"Moses Lesnik, Juwelen und Bijouteriewaren","Unter den Linden 22/23, Berlin",,,,,,,1936-01-01,1941-12-31
business_07223,Moses Lowicki,"Skalitzer Str. 30/31, Berlin",,,,,,,1928-01-01,1940-12-31
business_07224,Moses Salamander,"Moses Salamander Möbel Landsberger Str.  109, Berlin",,,,,,,1900-01-01,1945-12-31
business_07228,Moses Zweig,"11, Berlin",,,,,,,1923-01-01,1931-12-31
business_07229,"Moses, Franziska","Franziska textiles and clothing Aschaffenburger Str. 15, Berlin",,,,,,,1900-01-01,1945-12-31
business_07241,"Mossner, Max","Max Bozener Str. 6, Berlin",,,,,,,1900-01-01,1945-12-31
business_07242,"Mosson, Henny","Henny restaurants Badensche-Str. 4, Berlin",,,,,,,1900-01-01,1945-12-31
business_07245,Motorwagen-Vertrieb Ludwig u. Robert Reichmann,"Am Schloßplatz 1, Berlin",,,,,,,1935-01-01,1939-12-31
business_07248,Mozartsaal Theaterbetriebsgesellschaft mbH,,,,,,,,1933-01-01,1935-12-31
business_07232,"Murray, Wollstein & Co Bankkommission","( Trade ) Eingetragen im Handelsregister/ Gründung 1925 Erloschen 1937 Französische Str. ,  Berlin",,,,,,,1925-01-01,1937-12-31
business_07240,Märkische Karton- und Kartonnagen AG,"Hasenheide 5/6, Berlin",,,,,,,1928-01-01,1940-12-31
business_07251,Märkische Leihwäsche GmbH,"Bethanienufer 6, Berlin",,,,,,,1930-01-01,1934-12-31
business_07256,Märkische Terrain-Gesellschaft mbH,"Unter den Linden 12/18, Berlin",,,,,,,1909-01-01,1909-12-31
business_07266,Möbel-Alexander Heinrich Alexander,"Prenzlauer Str. 47, Berlin",,,,,,,1937-01-01,1940-12-31
business_07268,Möbel-Cohn Louis Cohn,"e Frankfurter Str. 84, Berlin",,,,,,,1901-01-01,1934-12-31
business_07276,"Möbelbazar Kreismann, Schulmann & Co","Hermmanplatz 8, Berlin",,,,,,,1926-01-01,1941-12-31
business_07280,Möbelhaus Luisenstadt Gedalie Lechner,"Köpenicker Str. 77/78, Berlin",,,,,,,1910-01-01,1938-12-31
business_07281,Möbelhaus Scheenfeldt,"Möbelhaus Scheenfeldt Möbel Potsdamer Str.  143, Berlin",,,,,,,1900-01-01,1945-12-31
business_07283,Möbelhaus Winterfeld & Co,"e Frankfurter Str. 29, Berlin",,,,,,,1926-01-01,1939-12-31
business_07305,N. Helfft & Co,"Unter den Linden 52, Berlin",,,,,,,1901-01-01,1937-12-31
business_07307,N. Levy-Stern & Co AG,"Prinz-Albrecht-Str. 8, Berlin",,,,,,,1925-01-01,1938-12-31
business_07308,N. Moses,"Dresdner Str. 79, Berlin",,,,,,,1901-01-01,1941-12-31
business_07312,NORMA Textilges. mbH,"mbH textiles and clothing Potsdamer Str.  122, Berlin",,,,,,,1900-01-01,1945-12-31
business_07316,Nachf. Geschw. Zeininger,"Zeininger Möbel Berkaer Str.  4, Berlin",,,,,,,1900-01-01,1945-12-31
business_07317,"Nachf. Oscar Schwanhäuser., Walter Kornblum","Walter Kornblum household goods Wilmersdorfer Str.  75, Berlin",,,,,,,1900-01-01,1945-12-31
business_07321,Nachfl. Paul Lustig,"Paul Lustig chemicals and pharmaceuticals Bayerischer Platz  6, Berlin",,,,,,,1900-01-01,1945-12-31
business_07323,Nachfolger E. Kunzendorf,"Kunzendorf chemicals and pharmaceuticals Rosenthaler Str.  42, Berlin",,,,,,,1900-01-01,1945-12-31
business_07337,Nathan Berg,"Zentralmarkthalle Stand 229, Berlin",,,,,,,1921-01-01,1936-12-31
business_07353,Nathan Markowicz,"Nathan Markowicz textiles and clothing Prenzlauer Str.  35, Berlin",,,,,,,1900-01-01,1945-12-31
business_07357,Nathan Rubenzik,,,,,,,,1900-01-01,1945-12-31
business_07360,Nathan Stern,,,,,,,,1900-01-01,1945-12-31
business_07374,Nathan Winter,"Memhardtstr. 19, Berlin",,,,,,,1935-01-01,1940-12-31
business_07377,Nationale Automobil-Gesellschaft AG,"Ostendestr. 15, Berlin",,,,,,,1912-01-01,1935-12-31
business_07361,Neederländische Grond- und Kreditbank,,,,,,,,1900-01-01,1945-12-31
business_07367,Nero-Film AG,"Unter den Linden 21, Berlin",,,,,,,1927-01-01,1935-12-31
business_07368,Nesselberger & Herz,"Leipziger Str. 71/73, Berlin",,,,,,,1902-01-01,1933-12-31
business_07388,Neue Boden-AG,"Freiherr-vom-Stein-Str. 17/18, Berlin",,,,,,,1920-01-01,1945-12-31
business_07389,Neue Häuserausbau-Gesellschaft mbH,"Rudower Allee 86, Berlin",,,,,,,1922-01-01,1945-12-31
business_07392,Neuköllner Möbelvertriebsgesellschaft Leiser & Rogasner,"Kaiser Friedrich-Str. 43/44, Berlin",,,,,,,1921-01-01,1932-12-31
business_07394,Neuköllner Reparaturwerk Wolf,"technische Artikel Berliner Str.  32, Berlin",,,,,,,1900-01-01,1945-12-31
business_07399,Neumann & Kolski,"Zentralmarkthalle Stand 25, Berlin",,,,,,,1902-01-01,1941-12-31
business_07418,Niunia Marbach,"Niunia Marbach Prenzlauer Str.  16, Berlin",,,,,,,1900-01-01,1945-12-31
business_07426,Norbert Kohlmann,"Gollnowstr.  20, Berlin",,,,,,,1900-01-01,1945-12-31
business_07433,Norddeutsche Eisengesellschaft AG,"Neue Ansbacher Str. 7, Berlin",,,,,,,1923-01-01,1938-12-31
business_07441,Nordland-Verkehre Ernst Huffmann KG,"Rosstr. 7, Berlin",,,,,,,1935-01-01,1938-12-31
business_07442,Nordpol-Pelze Benno Reicher,"( Trade ) Eingetragen im Handelsregister/ Gründung 1921 Erloschen 1939 Potsdamer Str. 31a,  Berlin",,,,,,,1921-01-01,1939-12-31
business_07451,Novopin-Fabrik Pharmocosma GmbH,"Sturmvogelstr. 1, Berlin",,,,,,,1924-01-01,1924-12-31
business_07459,O. Drabinowski,"Drabinowski textiles and clothing Rosenthaler Str.  16, Berlin",,,,,,,1900-01-01,1945-12-31
business_07472,Obst- und Gartenbau-GmbH,"Steinickestr. 2, Berlin",,,,,,,1922-01-01,1937-12-31
business_07474,Odenheimer & Marx,"Meineckestr. 12/13, Berlin",,,,,,,1921-01-01,1938-12-31
